file_name,transcription
drug-male-804a6c7e-1566-4ea9-8f11-b7ab36ab76ee.mp3,MYELOSTAT is known for its effectiveness in managing conditions related to the bone marrow.
drug-female-46b6e6aa-28b2-4827-84ab-df3c1cad3302.mp3,Tamsulosin hydrochloride (SR) is often prescribed for the treatment of symptoms associated with an enlarged prostate.
drug-male-13c5fc1e-e0eb-4cd3-8131-4f8e6e7fa55d.mp3,Castron is a commonly prescribed medication for treating inflammation and pain.
drug-brand-en-us-male-b2e12eef-9cbc-4796-ab0c-e4ad4081acc5.mp3,The doctor recommended Rapsovin to help manage your cholesterol levels.
drug-female-8858e9fc-4682-4c0a-99ba-0c0fd148add4.mp3,SKYRYL is a potent medication prescribed for various respiratory conditions.
drug-male-b5d31114-8ed9-428a-8ec8-36d9552d2c9b.mp3,"Synabron Tab contains salbutamol, a bronchodilator medication used to relieve breathing difficulties in conditions like asthma."
drug-male-bfdd9d85-c39a-460d-89fa-5fb9a46f2961.mp3,Coleus vettiveroides is a traditional herbal medicine used for various health benefits.
drug-female-b6d53ff3-2330-4cc7-a499-6a37fe55e6a0.mp3,Live your best life with the help of this new medicine.
drug-male-53dfabf1-9190-42bc-91d4-ae3e7d715b74.mp3,The doctor prescribed anastrozole to help reduce the risk of cancer recurrence.
drug-female-50afd975-6fe0-4d7a-8921-695d5f163b5a.mp3,Administering fosphenytoin may require careful monitoring of blood levels to ensure effectiveness and safety.
drug-brand-en-us-female-d6504ca2-98a6-4523-8783-afd74ca6711c.mp3,Pantosys-dsr is a medication used for treating acid reflux and heartburn.
drug-male-61cb038a-d469-4d9a-8587-4dd100828674.mp3,Ensure you take DELZYME with meals for optimal digestion support.
drug-female-98b7a3cb-efb9-4b6a-92e3-dba86f777444.mp3,Amino acids are the building blocks of proteins vital for various functions in the body.
drug-male-8f850ab4-6acb-4657-b365-fcbc892673a6.mp3,Have you taken your daily dose of GUSNIL to manage your symptoms effectively?
drug-male-a6b4d449-fe27-468d-85f0-c3a0234f6487.mp3,CODYS is an effective medication for treating chronic pain.
drug-female-19277082-679b-4c88-a904-8900068bc7ae.mp3,"If you're prescribed ADCEF, make sure to take it as directed by your healthcare provider."
drug-female-90aaad5d-686c-4176-93d8-822149065942.mp3,Make sure to follow the dosage instructions carefully when administering pyrantel pamoate to ensure its effectiveness.
drug-male-a83778e1-a9bb-45bb-8d14-7f6c65d7d955.mp3,"Levocetirizine is the active ingredient in Nukast Tab, which is effective in relieving symptoms of allergic rhinitis."
drug-male-97db967b-3f0e-44d0-8660-91e0bbd90102.mp3,Patients are advised to follow their healthcare provider's instructions carefully when taking sitagliptin phosphate monohydrate.
drug-female-8730518c-cebe-49a0-9a88-d554e62daa2c.mp3,CLEVIRA is a commonly prescribed medication for treating allergic rhinitis.
drug-male-e9a5907a-922c-41b8-ac74-4e5cced63a6e.mp3,Make sure to follow your doctor's instructions carefully when taking SKYNIM-SP.
drug-female-7e7c06d2-7c4a-4fea-a5ea-86de7ae254c5.mp3,Have you tried the new medicine TRANCE-ET for better sleep and relaxation?
drug-brand-en-us-female-e82b21bb-827b-4349-84ca-2b89017bfe47.mp3,Nidcort-M is a corticosteroid medication used to reduce pain and swelling.
drug-female-5255a686-92a4-41d4-9dda-91fd9bb1b437.mp3,ARREST is a new medication designed to lower blood pressure and improve heart health.
drug-male-b7bcc290-0643-4dd4-b9db-e3c7ea36b976.mp3,"Hydrocodone bitartrate is an opioid pain medication, while phenylpropanolamine hydrochloride is a decongestant used to treat nasal congestion."
drug-male-aeca11e5-3c39-4ebb-908e-79104b650c72.mp3,Incorporate 7 caps of omega-3 fatty acids into your daily routine for overall wellness benefits.
drug-male-ebf439cc-ee04-4ad1-8036-65087d569c12.mp3,BLUMOX-DXL is a powerful antibiotic used to treat a variety of bacterial infections.
drug-female-eca279ac-f564-4402-a214-58679c9118af.mp3,"GRILINCTUS-CD is a popular cough syrup containing chlorpheniramine maleate, codeine, and dextromethorphan."
drug-male-45dcf7b5-8562-4c45-a04e-36bb684e68b5.mp3,OTRINOZ PAED is a nasal spray commonly used to relieve nasal congestion in children.
drug-female-ca33eb5b-1b33-4bba-afe4-19c8b6d7fb11.mp3,Managing inflammation is made easier with the use of FOR-IC medication.
drug-female-b6235a9d-fb57-4e90-a232-972f96ba0f1d.mp3,OFLACIN DPS is often prescribed to treat bacterial eye infections effectively.
drug-male-2ce1749e-cfe8-49da-aabf-6c54a3c52136.mp3,The dermatologist recommended using clobetasol propionate (emollient) to help relieve redness and itching on the affected skin areas.
drug-female-3b3bee06-4e09-4256-a9ba-9091b32182da.mp3,The use of sirolimus has also shown promise in treating certain types of cancer.
drug-female-e98bd46e-bba1-4cf9-8b9d-79bd3393f0c9.mp3,Amikacin sulfate is commonly used to treat serious bacterial infections such as tuberculosis.
drug-female-01585b1c-822c-4559-9226-523c8b9b05a9.mp3,Make sure to follow your healthcare provider's instructions when using tyrothricin for optimal results.
drug-male-776ae771-d98f-4c82-97a1-85acc6f143ad.mp3,NIPPO COLD is a popular over-the-counter medicine for relieving cold symptoms.
drug-male-bb2252ec-26f7-4f7a-8c50-66760178f4b1.mp3,The medication eptinezumab-jjmr targets the calcitonin gene-related peptide to help reduce the frequency of migraine attacks.
drug-male-971738a3-91eb-4215-b992-ab924c169537.mp3,It's important to follow the recommended dosage instructions when using COLDTER TAB for effective relief.
drug-female-119b09db-c4c2-4dbc-8a9e-976bb0b424eb.mp3,Testoderm is a transdermal testosterone patch used in hormone replacement therapy.
drug-female-74844584-5514-4ea8-91e7-6387e7de749c.mp3,oflowin-oz oral suspension contains the active ingredient ofloxacin for treating infections.
drug-female-6d0abcdb-1aa0-40c4-80f0-6dcd2329ce1f.mp3,ANGIZEM-DP is a medication used to treat certain heart conditions by improving blood flow.
drug-female-08f7a6ec-3d33-4b60-ae93-b6eebb9cdfe4.mp3,ARLIDIN is a prescription medication used to treat certain types of cancer.
drug-male-1e1b9596-fd47-41fa-bb0c-b6c731c14858.mp3,Make sure to follow the prescribed dosage instructions for PRODIC for effective pain relief.
drug-female-d3dc5ca6-f4dd-45d8-9e2a-b2b4e9c653e1.mp3,Cimetidine hydrochloride is commonly used to treat conditions such as ulcers and gastroesophageal reflux disease.
drug-male-f37a9149-7c5a-45da-b3bb-294c2bf1dbbe.mp3,Make sure to shake the bottle well before taking your dose of DIAKAIR LIQD.
drug-female-3179959d-f55c-4d1f-82a1-df3b08cb9b4b.mp3,Have you tried KUFGEN-D for relief from your allergies yet?
drug-male-09feedab-035f-4392-9e38-dc7a9c0c61be.mp3,Make sure to follow your doctor's instructions when taking MECMIN for the best results.
drug-female-b2cd1662-2d73-4bf5-befa-7885cd8fca3d.mp3,"Cefpodoxime is the main component in Odospi tab, which is effective against a variety of bacterial strains."
drug-female-90827df6-364a-4e3d-91d0-81badcf34e1f.mp3,Looking for relief from allergies and congestion? Try Besturon today.
drug-brand-en-us-male-c595dd80-180f-4344-a787-8d0893e3b6e3.mp3,It is important to follow your healthcare provider's instructions when taking Elferri-Z to ensure optimal benefits.
drug-female-8b67528e-3db1-4349-9bcc-f8765e929a9c.mp3,Ramosetron hydrochloride is commonly used to prevent nausea and vomiting in cancer patients undergoing chemotherapy.
drug-female-f70fa687-6c82-4279-ac40-e1c277d02e77.mp3,Ensure to follow the prescribed dosage of CORUN-LA for optimal effectiveness in managing your condition.
drug-female-d7669ea2-bc46-4a87-b914-d6405675b584.mp3,The medicine pegfilgrastim-cbqv helps reduce the risk of infection in certain patients.
drug-male-c68d4a4b-4aa6-4eae-a7c5-9f379184d93a.mp3,Have you tried GLUTONE to help boost your immune system?
drug-female-b6b28093-bcf0-4f62-bad9-d672720e26f0.mp3,Disopyramide is a medication used to treat certain types of irregular heartbeats.
drug-female-0037a020-6e30-4452-8e4e-d4c2f28c4564.mp3,"A potent combination therapy includes dolutegravir, emtricitabine, and tenofovir alafenamide for managing HIV infection effectively."
drug-male-7b0819b9-7985-4823-86f2-f92267c05b4d.mp3,Gramogyl Tab contains metronidazole and is commonly used to treat various bacterial infections.
drug-female-80cbac22-f14d-4834-bc79-3faf94397568.mp3,Krill oil is a popular supplement rich in omega-3 fatty acids.
drug-male-9e59dbf4-a6f5-4267-a203-3fe08ca51461.mp3,The medication Finemox-CV tablet contains amoxicillin as an active ingredient for treating bacterial infections.
drug-male-a92ff2d5-3747-45c3-8fa4-539690e8159d.mp3,Urea C-13 is commonly used in diagnostic tests to detect gastric ulcers and H. pylori infection.
drug-female-703d200e-776e-4e6d-89f5-2f9866d42fb0.mp3,FITIN is a popular over-the-counter remedy for cold and flu symptoms.
drug-female-2661fa27-2132-4b3c-af17-f630ebc9ef3d.mp3,It is important to follow the prescribed dosage and duration when taking Streptococcus fecalis.
drug-female-887f37c1-6584-4034-bdee-8ad498c7b62e.mp3,The curcuminoid supplements are often used to support joint health and reduce inflammation.
drug-male-fb85db05-24be-4ca9-9598-6f04cc5e62a5.mp3,Dolutegravir lamivudine tenofovir alafenamide is a highly effective combination medication used in the treatment of HIV.
drug-female-53c4e4cd-3d1c-4e54-acf8-44e9013c59ec.mp3,It's important to follow your doctor's instructions when using FLAZLAR for optimal effectiveness.
drug-male-9e19f896-5e05-48a5-bc05-472400a765b0.mp3,Vepesid is commonly used in chemotherapy to treat various types of cancer.
drug-female-0ca1ca48-5dcc-4e75-93e7-7c37008afbd9.mp3,"Stay healthy with Fastgard, a reliable remedy for indigestion."
drug-female-f450bbb2-7bd7-4164-ab1f-a03072f0ba47.mp3,The administration of FLUOTHANE requires careful monitoring and control of dosage levels.
drug-female-ed4d92ce-6322-4ee3-8499-f369b0d93683.mp3,Patients receiving golodirsen should be monitored for potential negative side effects and response to treatment.
drug-female-18945ccb-80f9-43e0-bc11-86259bc0c103.mp3,CANCON SYR is a highly effective medication for treating cough and cold symptoms.
drug-female-879fafdf-e888-4953-815f-22ebd5e226fc.mp3,It is important to follow your healthcare provider's instructions carefully when taking TERBILINE.
drug-female-9a6e3147-b7c7-461d-b5d9-d3808dbcceac.mp3,The medicine icodextrin helps in removing waste and excess fluid from the body.
drug-male-d3c1c909-5197-4354-b896-d348a1445138.mp3,Some athletes and bodybuilders also use mesterolone to enhance performance and muscle growth.
drug-female-697a8988-2a06-40fd-9937-c1a10898ee1e.mp3,Albuterol is commonly used to treat asthma and other respiratory conditions.
drug-brand-en-us-female-a293d911-a3f2-46fc-9766-0e83629648c7.mp3,Lidogab may help relieve pain and itching associated with skin conditions like dermatitis.
drug-female-d839baac-27c7-4bf6-af31-051076169210.mp3,Administering inamrinone lactate requires careful monitoring of the patient's blood pressure and heart rhythm.
drug-female-e1b9c24c-4b21-4ae6-8853-4dd9fff0eaff.mp3,Prelevo-M Tab containing montelukast sodium is often prescribed for managing asthma symptoms.
drug-female-38881710-3e4f-4c7b-9451-8e03a3ffd8dc.mp3,It's important to follow your healthcare provider's instructions when using ASTAGOLD for optimal results.
drug-female-4e0b4782-01a4-47f9-9069-90b93d02b69f.mp3,Gadobutrol is a type of contrast agent used during MRI scans to enhance images.
drug-male-e58daf9b-6d96-49e3-85f4-29f46780bfb5.mp3,Taking meclizine before traveling can help reduce symptoms of nausea and dizziness.
drug-female-0aa7f8a7-a4ef-4e81-be2c-cd4a8c479b15.mp3,Nitroglycerin (cr) is commonly used to treat angina.
drug-brand-en-us-female-380bd3db-84bc-41b1-b5d4-a7e7d7042e64.mp3,It is important to follow the dosage instructions carefully when taking Digeraft.
drug-female-9980e3fa-0fc7-40fc-a4c3-38fa76c867a8.mp3,Eflornithine hydrochloride is a topical cream that slows down hair growth.
drug-male-c0b1f1fc-54c1-479d-b2e7-79026f85c3c3.mp3,The combination of ofloxacin and ornidazole in Avicin-OZ Oral Suspension helps treat various bacterial and protozoal infections.
drug-female-6c698ee1-b242-41a1-adb8-7bc16df68c55.mp3,Riboflavin-5-phosphate is a crucial compound involved in energy production within the body.
drug-brand-en-us-female-aa4330ed-465e-45e2-a6ee-e7e628c1f90a.mp3,Have you noticed any side effects while taking Oxiwave for your allergies?
drug-female-96eef20c-25ee-463e-96a8-75c5f79e9564.mp3,NOJIFA is a prescribed medication for relieving allergy symptoms.
drug-female-0fb26d04-dbac-4d57-ae3e-cea6fa329a7d.mp3,BENERV FORTE is a popular medicine known for its effectiveness in treating nerve-related pain and discomfort.
drug-brand-en-us-male-71b27ba8-3155-46d9-9371-7a7840ce952b.mp3,The medicine Viminta DPS is commonly prescribed for respiratory conditions.
drug-brand-en-us-female-e700bdd8-a490-4d12-aaa0-84eeba48041f.mp3,It is important to not exceed the recommended dosage of Nocovit.
drug-brand-en-us-male-ca452750-2723-4077-a047-a462e3e5510d.mp3,Almep is a prescription medication used to treat high blood pressure.
drug-female-8399cb35-d979-4431-9918-3a59cd255aae.mp3,Have you tried using ELECTA-GP to help with your symptoms?
drug-female-c58400a3-a663-48f1-8e5f-671e018a7e94.mp3,The medical team administered Hypaque before the diagnostic imaging scan.
drug-male-7aed9857-49a1-42db-8ac8-ed6df8950343.mp3,ARQUIN should be taken exactly as directed by your healthcare provider.
drug-male-5da602a8-2007-4334-9ac5-a070fbbb33b3.mp3,PACIDOM-P is a prescription medication used to treat gastrointestinal disorders such as acid reflux.
drug-male-cfe5f985-e1c6-4a00-8851-360863ca40cd.mp3,Darbid is an effective medication for treating allergies and hay fever symptoms.
drug-male-55b360ea-58ca-436d-b901-5ea1e6ad0aaa.mp3,NEUROAGE PLUS SYR is a popular supplement known for its neurological benefits.
drug-brand-en-us-male-5247119e-333b-414d-8e50-e1f3a95acab3.mp3,Povistar-M is a commonly prescribed medication for high blood pressure.
drug-female-71cdd75e-bde9-48a4-b11f-46dccbba760e.mp3,"Be sure to follow the instructions for taking amoxicillin, such as taking one tablet at a time."
drug-male-13f9ac29-793b-4f42-bc21-028772a86720.mp3,DEXAJECT is commonly prescribed to reduce inflammation and treat various allergic reactions.
drug-female-2beca5c8-1ec0-4d22-b588-c30ad8071e5e.mp3,"When used as directed, Axicut can provide relief from moderate to severe pain."
drug-female-b71ccfa7-dd84-4d9b-adbd-817f2de4f13e.mp3,SCABIMIN should be used under the guidance of a healthcare professional for optimal results.
drug-male-ca1bb8ae-8b1d-42b8-9416-064cef233ad9.mp3,"Enhance your digestive system with the help of fructo oligosaccharide 1 g, known for its prebiotic properties."
drug-male-6b477bcc-315b-477f-a045-ae706b723d56.mp3,Patients may experience improvement in symptoms with the use of NUCALA.
drug-brand-en-us-male-a8ffa66d-ef18-44ee-816b-b32192781c60.mp3,"Enhance your wellbeing with Hemofit, a natural blood support formula."
drug-brand-en-us-male-4e2cc2b0-7d3c-47f7-accc-bbbb4799bd72.mp3,Seeking a soothing solution for your eyes? Opticool might be the answer.
drug-female-ec58e9e5-8527-441a-a192-db4f22cdbc90.mp3,DEPUMP is a commonly prescribed medication for gastrointestinal issues.
drug-male-8226389c-bcb0-4986-8b4f-a1b51cb83982.mp3,Ensure you take LENTOCIT as prescribed by your healthcare provider to effectively manage your condition.
drug-male-b2a91958-efc8-4148-b929-18d82a2c56e6.mp3,Insulin aspart recombinant is a fast-acting form of insulin used for managing blood sugar levels in people with diabetes.
drug-brand-en-us-male-89fc2a59-3f20-4a2f-b5e8-2cf43983d780.mp3,It is important to follow the recommended dosage guidelines when using Traxdol.
drug-female-f22361f7-1b29-4280-9224-db2c68df105c.mp3,NOMKOF EXP is a fast-acting solution for persistent coughs.
drug-female-4eb67e85-9795-4db9-96bf-cd99e6a213df.mp3,"ABSOLUT-DM provides effective relief from cough, congestion, and sore throat."
drug-brand-en-us-male-256cd264-1910-41be-ae52-9fa9b3050a2c.mp3,Remember to drink plenty of water when taking Sapsyl cap to stay hydrated.
